query,true_song,noise_level,predicted,ncd_value,compressor,correct,processing_time,top_5_matches
"Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India_segment_01","Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India",0.05,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9601196410767697,lzma,False,0.7197303771972656,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Mozart Requiem Sanctus.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs']"
"Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India_segment_01","Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India",0.1,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9601196410767697,lzma,False,0.7901406288146973,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs']"
"Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India_segment_01","Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India",0.0,"Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs",0.9900454276120877,zstd,True,0.040611982345581055,"['Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
"Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India_segment_01","Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India",0.02,"Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs",0.990321943511752,zstd,True,0.1789548397064209,"['Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
"Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India_segment_01","Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India",0.05,"Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs",0.9902034366976101,zstd,True,0.1874990463256836,"['Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
"Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India_segment_01","Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India",0.1,"Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs",0.9905984594114161,zstd,True,0.1701056957244873,"['Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.0,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9946992864424057,gzip,False,0.12892365455627441,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'Eminem - Houdini [Official Music Video].freqs', 'DRAKE - FAMILY MATTERS.freqs', 'Eminem - Tobey feat. Big Sean & BabyTron (Official Music Video).freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.02,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9942915392456677,gzip,False,0.2963898181915283,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'DRAKE - FAMILY MATTERS.freqs', 'Eminem - Houdini [Official Music Video].freqs', 'Eminem - Tobey feat. Big Sean & BabyTron (Official Music Video).freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.05,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9951070336391438,gzip,False,0.2985680103302002,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Eminem - Houdini [Official Music Video].freqs', 'DRAKE - FAMILY MATTERS.freqs', 'Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs', 'Eminem - Tobey feat. Big Sean & BabyTron (Official Music Video).freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.1,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9926605504587156,gzip,False,0.4275531768798828,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'DRAKE - FAMILY MATTERS.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Eminem - Tobey feat. Big Sean & BabyTron (Official Music Video).freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.0,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9739229024943311,bzip2,False,0.21758770942687988,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.02,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9748299319727891,bzip2,False,0.4291872978210449,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.05,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.973015873015873,bzip2,False,0.41969990730285645,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.1,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9734693877551021,bzip2,False,0.3523552417755127,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs', 'Quavo, Lil Baby - Legends.freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.0,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9531405782652044,lzma,False,0.5401666164398193,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'Mozart Requiem Sanctus.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.02,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9511465603190429,lzma,False,1.2366762161254883,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Mozart Requiem Sanctus.freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.05,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9491525423728814,lzma,False,0.7324399948120117,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'Mozart Requiem Sanctus.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.1,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9501495513459621,lzma,False,0.7708883285522461,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Travis Scott - FE!N ft. Playboi Carti.freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.0,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9962553495007133,zstd,False,0.03800654411315918,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.02,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9926890156918687,zstd,False,0.16210317611694336,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.05,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.994472182596291,zstd,False,0.17098736763000488,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs']"
Kendrick Lamar - Euphoria (Lyrics) (Drake Diss)_segment_03,Kendrick Lamar - Euphoria (Lyrics) (Drake Diss),0.1,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9942938659058488,zstd,False,0.1756582260131836,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Kendrick Lamar - Euphoria (Lyrics) (Drake Diss).freqs', 'Hanumankind, Kalmi - Hanumankind Big Dawgs Prod. Kalmi (Official Music Video) Def Jam India.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.0,Mozart Requiem Sanctus.freqs,0.9938036224976168,gzip,True,0.12754440307617188,"['Mozart Requiem Sanctus.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.02,Mozart Requiem Sanctus.freqs,0.9944391483952971,gzip,True,0.29750752449035645,"['Mozart Requiem Sanctus.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.05,Mozart Requiem Sanctus.freqs,0.994280266920877,gzip,True,0.3673224449157715,"['Mozart Requiem Sanctus.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.1,Mozart Requiem Sanctus.freqs,0.9978551000953289,gzip,True,0.33222293853759766,"['Mozart Requiem Sanctus.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.0,Mozart Requiem Sanctus.freqs,0.9821807703973309,bzip2,True,0.21900129318237305,"['Mozart Requiem Sanctus.freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.02,Mozart Requiem Sanctus.freqs,0.9820291173794359,bzip2,True,0.3713696002960205,"['Mozart Requiem Sanctus.freqs', 'Young Thug - Money On Money (feat. Future) [Official Video].freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.05,Mozart Requiem Sanctus.freqs,0.9828632089778586,bzip2,True,0.37013864517211914,"['Mozart Requiem Sanctus.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.1,Mozart Requiem Sanctus.freqs,0.9833939945404914,bzip2,True,0.4362916946411133,"['Mozart Requiem Sanctus.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.0,Mozart Requiem Sanctus.freqs,0.9670932358318098,lzma,True,0.5497803688049316,"['Mozart Requiem Sanctus.freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.02,Mozart Requiem Sanctus.freqs,0.9689213893967094,lzma,True,0.7267460823059082,"['Mozart Requiem Sanctus.freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'Travis Scott - FE!N ft. Playboi Carti.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.05,Mozart Requiem Sanctus.freqs,0.9674588665447897,lzma,True,0.672147274017334,"['Mozart Requiem Sanctus.freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.1,Playboi Carti - EVIL J0RDAN (Official Music Video).freqs,0.9730807577268196,lzma,False,0.7589659690856934,"['Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Mozart Requiem Sanctus.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.0,Mozart Requiem Sanctus.freqs,0.9873964973986957,zstd,True,0.03803586959838867,"['Mozart Requiem Sanctus.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.02,Mozart Requiem Sanctus.freqs,0.9879827068220122,zstd,True,0.18826007843017578,"['Mozart Requiem Sanctus.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.05,Mozart Requiem Sanctus.freqs,0.9866637356195501,zstd,True,0.18816351890563965,"['Mozart Requiem Sanctus.freqs', 'BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs']"
Mozart Requiem Sanctus_segment_03,Mozart Requiem Sanctus,0.1,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs,1.0,zstd,False,0.1641099452972412,"['BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs', 'Carlos Paredes - Canção Verdes Anos [Official Audio].freqs', 'Rainbow - I Surrender.freqs']"
BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video)_segment_01,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),0.0,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs,0.9811354228267297,gzip,True,0.1288282871246338,"['BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'XXXTENTACION & Juice WRLD - whoa (mind in awe) (Remix) (Official Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs']"
BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video)_segment_01,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),0.02,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs,0.981017149615612,gzip,True,0.3311922550201416,"['BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'XXXTENTACION & Juice WRLD - whoa (mind in awe) (Remix) (Official Video).freqs', 'Metallica： The Memory Remains (Official Music Video).freqs']"
BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video)_segment_01,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),0.05,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs,0.9818450620934358,gzip,True,0.5253405570983887,"['BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'XXXTENTACION & Juice WRLD - whoa (mind in awe) (Remix) (Official Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs']"
BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video)_segment_01,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),0.1,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs,0.981017149615612,gzip,True,0.27569127082824707,"['BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'XXXTENTACION & Juice WRLD - whoa (mind in awe) (Remix) (Official Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Metallica： The Memory Remains (Official Music Video).freqs']"
BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video)_segment_01,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),0.0,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs,0.96889374425023,bzip2,True,0.2195117473602295,"['BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Not Like Us.freqs']"
BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video)_segment_01,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),0.02,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs,0.9702736890524379,bzip2,True,0.40741848945617676,"['BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Not Like Us.freqs']"
BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video)_segment_01,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),0.05,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs,0.9706761729530818,bzip2,True,0.4161996841430664,"['BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Not Like Us.freqs']"
BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video)_segment_01,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),0.1,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs,0.9715386384544619,bzip2,True,0.41186046600341797,"['BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Quavo, Lil Baby - Legends.freqs', 'Not Like Us.freqs']"
BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video)_segment_01,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),0.0,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs,0.955512031337437,lzma,True,0.5490033626556396,"['BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'Mozart Requiem Sanctus.freqs']"
BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video)_segment_01,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),0.02,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs,0.9560716284275321,lzma,True,0.7518553733825684,"['BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'BigXthaPlug - Change Me (Official Music Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Mozart Requiem Sanctus.freqs']"
BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video)_segment_01,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),0.05,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs,0.95747062115277,lzma,True,1.3082363605499268,"['BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Mozart Requiem Sanctus.freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs']"
BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video)_segment_01,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),0.1,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs,0.9566312255176274,lzma,True,0.7694172859191895,"['BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video).freqs', 'Playboi Carti - EVIL J0RDAN (Official Music Video).freqs', 'Lil Tecca - Dark Thoughts (Official Video).freqs', 'Lil Tecca - OWA OWA (Official Video).freqs', 'Mozart Requiem Sanctus.freqs']"
